"Date","Host","State","Collection","SiteName","SiteID","Path","Protocol","Port","Header","AuthAnon","AuthBasic","AuthWin","Status","runTime","PipeLineMode","bitEnabled"
"06202016","TSVMAEPHQWS250","CampsForestryWebService",,"CampsForestryWebService","19","D:\WebContent\CampsForestryWebService","http","80","CampsForestryWebService-t","True","False","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS250","ddd",,"ddd","17","D:\WebContent\ddd","http","80","ddd-ts","False","False","True","Started","","Classic","True"
"06202016","TSVMAEPHQWS250","Default Web Site",,"Default Web Site","1","%SystemDrive%\inetpub\wwwroot","http","80","","True","False","False","Started",,,
"06202016","TSVMAEPHQWS250","distease",,"distease","18","D:\WebContent\distease","http","80","distease-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","distease",,"distease","18","D:\WebContent\distease","http","80","distease-ts-250","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","dwmsdms",,"dwmsdms","4","D:\WebContent\dwmsdms","http","80","dwmsdms-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","dwmstrafficlock",,"dwmstrafficlock","3","D:\WebContent\dwmstrafficlock","http","80","dwmstrafficlock-t","False","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS250","dwmstrafficlock",,"dwmstrafficlock","3","D:\WebContent\dwmstrafficlock","http","80","dwmstrafficlock-t.aepsc.com","False","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS250","dwmsweb2",,"dwmsweb2","5","D:\WebContent\dwmsweb2","http","80","dwmsweb2-t","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS250","dwmswrtmr",,"dwmswrtmr","11","D:\WebContent\dwmswrtmr","http","80","dwmswrtmr-t","True","False","False","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","eProjectsLookup",,"eProjectsLookup","26","d:\WebContent\eProjectsLookup","http","80","eprojectslookup-t","True","False","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS250","escheduler",,"escheduler","8","D:\WebContent\escheduler","http","80","escheduler-t","False","False","True","Started","v2.0","Integrated","True"
"06202016","TSVMAEPHQWS250","eschedulerservice",,"eschedulerservice","9","D:\WebContent\eschedulerservice","http","80","eschedulerservice-t","True","False","True","Started","v2.0","Integrated","True"
"06202016","TSVMAEPHQWS250","findout",,"findout","12","D:\WebContent\findout","http","80","findout-ts","True","False","False","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","findout",,"findout","12","D:\WebContent\findout","http","80","findout-t","True","False","False","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","ied",,"ied","21","D:\WebContent\ied","http","80","ied-t","False","True","True","Started","v2.0","Integrated","False"
"06202016","TSVMAEPHQWS250","lasor",,"lasor","10","D:\WebContent\lasor","http","80","lasor-t-250","False","False","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS250","lasor",,"lasor","10","D:\WebContent\lasor","http","80","lasor-ts","False","False","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS250","lasorQ",,"lasorQ","15","D:\WebContent\lasorQ","http","80","lasor-q-250","False","False","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS250","lasorQ",,"lasorQ","15","D:\WebContent\lasorQ","http","80","lasor-qa","False","False","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS250","ons",,"ons","2","D:\WebContent\ONS","http","80","ons-t","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS250","primamapui",,"primamapui","6","D:\WebContent\primamapui","http","80","primamapui-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS250","primawebtool",,"primawebtool","7","D:\WebContent\primawebtool","http","80","primawebtool-t","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS250","rtocentral",,"rtocentral","16","D:\WebContent\rtocentral","http","80","rtoc-ts","False","False","True","Started","v4.0","Integrated","False"
