"Date","Host","State","Collection","SiteName","SiteID","Path","Protocol","Port","Header","AuthAnon","AuthBasic","AuthWin","Status","runTime","PipeLineMode","bitEnabled"
"06202016","VMAEPHQWS263","aeplogon",,"aeplogon","16","D:\WebContent\aeplogon","http","80","aeplogon.aep.com","True","False","False","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","aeplogon",,"aeplogon","16","D:\WebContent\aeplogon","http","80","aeplogon","True","False","False","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","aeplogon",,"aeplogon","16","D:\WebContent\aeplogon","https","443","aeplogon.aep.com","True","False","False","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","aeplogon",,"aeplogon","16","D:\WebContent\aeplogon","https","443","aeplogon-isolator.aep.com","True","False","False","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","aeplogon",,"aeplogon","16","D:\WebContent\aeplogon","https","443","","True","False","False","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","aepmd",,"aepmd","21","D:\WebContent\aepmd","http","80","aepmd","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","aepmd",,"aepmd","21","D:\WebContent\aepmd","http","80","aepmd-263","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","aidc",,"aidc","27","D:\WebContent\aidc","http","80","aidc","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","amttraining",,"amttraining","20","\\oh0co010\EAM Training","http","80","amttraining","False","False","True","Started","v2.0","Classic","True"
"06202016","VMAEPHQWS263","amttraining",,"amttraining","20","\\oh0co010\EAM Training","http","80","amttraining-pr","False","False","True","Started","v2.0","Classic","True"
"06202016","VMAEPHQWS263","amttraining",,"amttraining","20","\\oh0co010\EAM Training","http","80","ciphelp","False","False","True","Started","v2.0","Classic","True"
"06202016","VMAEPHQWS263","cdd",,"cdd","30","d:\WebContent\cdd","http","80","cdd","False","False","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","clrs",,"clrs","18","D:\WebContent\clrs","http","80","clrs","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","comtracint",,"comtracint","7","D:\WebContent\comtracint","http","80","comtracint","False","True","False","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","costal",,"costal","24","D:\WebContent\costal","http","80","costal","False","True","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","costalws",,"costalws","25","D:\WebContent\costalws","http","80","costalws","False","True","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","costalws",,"costalws","25","D:\WebContent\costalws","https","443","costalws","False","True","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","costalws",,"costalws","25","D:\WebContent\costalws","http","80","costalws-263","False","True","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","costalws",,"costalws","25","D:\WebContent\costalws","https","443","costalws-263","False","True","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","Default Web Site",,"Default Web Site","1","%SystemDrive%\inetpub\wwwroot","http","80","","True","False","False","Started",,,
"06202016","VMAEPHQWS263","docserver",,"docserver","19","D:\WebContent\docserver","http","80","docserver-pr","False","False","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","docserver",,"docserver","19","D:\WebContent\docserver","http","80","docserver","False","False","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","docserver",,"docserver","19","D:\WebContent\docserver","http","80","docserver-263","False","False","True","Started","v4.0","Integrated","False"
"06202016","VMAEPHQWS263","eacs",,"eacs","6","D:\WebContent\eacs","http","80","eacs","False","False","True","Started","v2.0","Integrated","True"
"06202016","VMAEPHQWS263","edwui",,"edwui","13","D:\WebContent\edwui","http","80","edwui","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","edwui",,"edwui","13","D:\WebContent\edwui","http","80","edwui-pr","False","False","True","Started","v4.0","Integrated","True"
"06202016","VMAEPHQWS263","epf",,"epf","14","D:\WebContent\epf","http","80","epf","True","False","False","Started","v4.0","Integrated","False"
