"Date","Host","State","Collection","SiteName","SiteID","Path","Protocol","Port","Header","AuthAnon","AuthBasic","AuthWin","Status","runTime","PipeLineMode","bitEnabled"
"06202016","TSVMAEPHQWS261","aeplogon",,"aeplogon","13","D:\WebContent\aeplogon","http","80","aeplogon-t.aepsc.com","False","True","False","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","aeplogon",,"aeplogon","13","D:\WebContent\aeplogon","http","80","aeplogon-t","False","True","False","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","aeplogon",,"aeplogon","13","D:\WebContent\aeplogon","https","443","aeplogon-t.aepsc.com","False","True","False","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","aeplogon",,"aeplogon","13","D:\WebContent\aeplogon","https","443","aeplogon-t","False","True","False","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","aepmd",,"aepmd","20","D:\WebContent\aepmd","http","80","aepmd-ts","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS261","aepmd",,"aepmd","20","D:\WebContent\aepmd","http","80","aepmd-ts-261","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS261","aidc",,"aidc","25","D:\WebContent\aidc","http","80","aidc-t","False","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS261","amttraining",,"amttraining","19","\\oh0co010\EAM Training","http","80","amttraining-ts","False","False","True","Started","v2.0","Classic","True"
"06202016","TSVMAEPHQWS261","cdd",,"cdd","31","d:\WebContent\cdd","http","80","cdd-t","False","True","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","clrs",,"clrs","14","D:\WebContent\clrs","http","80","clrs-ts","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS261","comtracint",,"comtracint","8","D:\WebContent\comtracint","http","80","comtracint-ts","False","True","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS261","costal","q","costal-q","22","D:\WebContent\costal","http","80","costal-q","False","True","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","costalws","q","costalws-q","23","D:\WebContent\costalws","http","80","costalws-q","False","True","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","costalws","q","costalws-q","23","D:\WebContent\costalws","https","443","costalws-q","False","True","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","Default Web Site",,"Default Web Site","1","%SystemDrive%\inetpub\wwwroot","http","80","","False","True","False","Started",,,
"06202016","TSVMAEPHQWS261","docserver",,"docserver","15","D:\WebContent\docserver","http","80","docserver-t","False","True","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS261","docserver",,"docserver","15","D:\WebContent\docserver","http","80","docserver-t-260","False","True","True","Started","v4.0","Integrated","False"
