"Date","Host","State","Collection","SiteName","SiteID","Path","Protocol","Port","Header","AuthAnon","AuthBasic","AuthWin","Status","runTime","PipeLineMode","bitEnabled"
"06202016","TSVMAEPHQWS220","magnumunregcalc",,"magnumunregcalc","11","D:\WebContent\magnumunregcalc","http","80","magnumunregcalc-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS220","magnumunregeditscreen",,"magnumunregeditscreen","8","D:\WebContent\magnumunregeditscreen","http","80","magnumunregeditscreen-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS220","magnumunregmonitor",,"magnumunregmonitor","22","D:\WebContent\magnumunregmonitor","http","80","magnumunregmonitor-ts","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS220","magnumunregoutbound",,"magnumunregoutbound","25","D:\WebContent\magnumunregoutbound","http","80","magnumunregoutbound-ts","False","True","False","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS220","magnumunregportal",,"magnumunregportal","9","D:\WebContent\magnumunregportal","http","80","magnumunregportal-ts","False","False","True","Started","v4.0","Classic","True"
"06202016","TSVMAEPHQWS220","magnumunregservices",,"magnumunregservices","26","D:\WebContent\magnumunregservices","http","80","magnumunregservices-ts","False","True","False","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS220","nmarketreg",,"nmarketreg","15","D:\WebContent\nmarketreg","http","80","nmarketreg-t","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketreg",,"nmarketreg","15","D:\WebContent\nmarketreg","https","443","nmarketreg-t","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketreg",,"nmarketreg","15","D:\WebContent\nmarketreg","https","443","nmarketreg-t.aepsc.com","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketregQ",,"nmarketregQ","17","D:\WebContent\nmarketregQ","http","80","nmarketreg-q","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketregQ",,"nmarketregQ","17","D:\WebContent\nmarketregQ","http","80","nmarketreg-q.aepsc.com","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketregQ",,"nmarketregQ","17","D:\WebContent\nmarketregQ","https","443","nmarketreg-q","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketregQ",,"nmarketregQ","17","D:\WebContent\nmarketregQ","https","443","nmarketreg-q.aepsc.com","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketunreg",,"nmarketunreg","18","D:\WebContent\nmarketunreg","http","80","nmarketunreg-ts","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketunreg",,"nmarketunreg","18","D:\WebContent\nmarketunreg","http","80","nmarketunreg-t","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketunreg",,"nmarketunreg","18","D:\WebContent\nmarketunreg","https","443","nmarketunreg-t","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketunregQ",,"nmarketunregQ","19","D:\WebContent\nmarketunregQ","http","80","nmarketunreg-qa","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmarketunregQ",,"nmarketunregQ","19","D:\WebContent\nmarketunregQ","http","80","nmarketunreg-q","False","True","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmktsppwebservices",,"nmktsppwebservices","20","D:\WebContent\nmktsppwebservices","http","80","nmktsppwebservices-ts","True","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmktsppwebservices",,"nmktsppwebservices","20","D:\WebContent\nmktsppwebservices","http","80","nmktsppwebservices-t","True","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmktsppwebservicesQ",,"nmktsppwebservicesQ","21","D:\WebContent\nmktsppwebservicesQ","http","80","nmktsppwebservices-qa","True","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","nmktsppwebservicesQ",,"nmktsppwebservicesQ","21","D:\WebContent\nmktsppwebservicesQ","http","80","nmktsppwebservices-q","True","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","powerconfirms",,"powerconfirms","34","D:\WebContent\powerconfirms","http","80","powerconfirms-ts","False","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","powerconfirms",,"powerconfirms","34","D:\WebContent\powerconfirms","http","80","powerconfirms-t","False","False","True","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","powerconfirmsws",,"powerconfirmsws","35","D:\WebContent\powerconfirmsws","http","80","powerconfirmsws-t","True","False","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","powertrackeraudit",,"powertrackeraudit","57","D:\WebContent\powertrackeraudit","http","80","ptaudit-t","False","False","True","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS220","pwrinboundws",,"pwrinboundws","55","D:\WebContent\pwrinboundws","http","80","pwrinboundws-ts","True","False","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","pwrinboundws",,"pwrinboundws","55","D:\WebContent\pwrinboundws","http","80","pwrinboundws-t","True","False","False","Started","v4.0","Integrated","True"
"06202016","TSVMAEPHQWS220","relationlistws",,"relationlistws","60","d:\WebContent\relationlistws","http","80","relationlistws-t","True","False","False","Started","v4.0","Integrated","False"
"06202016","TSVMAEPHQWS220","soxreview",,"soxreview","45","D:\WebContent\soxreview","http","80","soxreview-t","True","False","False","Started","v2.0","Integrated","True"
"06202016","TSVMAEPHQWS220","tpmdataservicereg",,"tpmdataservicereg","41","D:\WebContent\tpmdataservicereg","http","80","tpmdataservicereg-ts","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS220","tpmdataserviceunreg",,"tpmdataserviceunreg","42","D:\WebContent\tpmdataserviceunreg","http","80","tpmdataserviceunreg-ts","False","False","True","Started","v4.0","Classic","False"
"06202016","TSVMAEPHQWS220","wholesaleit",,"wholesaleit","16","D:\WebContent\wholesaleit","http","80","wholesaleit-ts","True","False","False","Started","","Integrated","True"
"06202016","TSVMAEPHQWS220","wtvalsvc",,"wtvalsvc","14","D:\WebContent\wtvalsvc","http","80","wtvalsvc-t","True","False","False","Started","v4.0","Integrated","True"
